product_id,product_name,category,brand,price,cost,stock_quantity,supplier,date_added,last_sold_date,status,gross_margin
940,City Slicker,BMX,Cannondale,1788.8,3944.25,306.83,Chatterpoint,12/29/2018,11/6/2020,error: undefined method `first' for nil:NilClass,-120.5
941,Trail Blazer,BMX,Cannondale,4023.17,1642.16,541.78,Skimia,1/10/2019,8/19/2020,error: undefined method `first' for nil:NilClass,59.18
942,Speed Demon,hybrid,Trek,858.18,3299.44,525.1,Dazzlesphere,12/22/2019,9/16/2020,error: undefined method `first' for nil:NilClass,-284.47
943,City Slicker,mountain,Giant,3248.39,340.37,946.58,Bubblemix,7/20/2018,9/28/2021,error: undefined method `first' for nil:NilClass,89.52
944,Trail Blazer,cruiser,Scott,2500.98,423.36,458.6,Feedmix,12/16/2019,6/22/2020,error: undefined method `first' for nil:NilClass,83.07
945,Mountain Beast,cruiser,Specialized,2589.87,3547.61,47.38,Voomm,6/13/2019,1/28/2020,error: undefined method `first' for nil:NilClass,-36.98
946,Urban Cruiser,cruiser,Trek,3411.18,510.68,925.71,Demimbu,6/12/2019,11/1/2021,error: undefined method `first' for nil:NilClass,85.03
947,Trail Blazer,BMX,Giant,4084.84,2304.28,68.56,Browsetype,10/20/2018,1/14/2020,error: undefined method `first' for nil:NilClass,43.59
948,City Slicker,road,Scott,2522.07,3123.28,550.92,Eayo,12/1/2018,8/3/2021,error: undefined method `first' for nil:NilClass,-23.84
949,Trail Blazer,mountain,Trek,884.26,3311.34,70.32,Jatri,5/16/2019,11/7/2020,error: undefined method `first' for nil:NilClass,-274.48
950,City Slicker,cruiser,Giant,4502.75,1967.29,79.95,Zoovu,10/14/2018,6/5/2020,error: undefined method `first' for nil:NilClass,56.31
951,Mountain Beast,road,Trek,3892.28,3312.81,692.08,Ozu,3/18/2019,11/7/2020,error: undefined method `first' for nil:NilClass,14.89
952,Urban Cruiser,cruiser,Giant,1494.54,2508.25,329.93,Ainyx,9/13/2018,12/23/2021,error: undefined method `first' for nil:NilClass,-67.83
953,Mountain Beast,cruiser,Scott,3169.4,2761.07,192.88,Myworks,6/22/2019,2/6/2021,error: undefined method `first' for nil:NilClass,12.88
954,Urban Cruiser,mountain,Cannondale,2732.18,2225.04,964.06,Fliptune,4/25/2019,8/24/2020,error: undefined method `first' for nil:NilClass,18.56
955,Mountain Beast,hybrid,Trek,639.43,59.74,326.51,Snaptags,11/4/2019,4/12/2021,error: undefined method `first' for nil:NilClass,90.66
956,Urban Cruiser,road,Specialized,3494.88,2064.66,152.82,Feedspan,10/21/2019,3/6/2021,error: undefined method `first' for nil:NilClass,40.92
957,Speed Demon,road,Trek,3680.05,1613.92,342.56,Mymm,7/7/2018,10/28/2021,error: undefined method `first' for nil:NilClass,56.14
958,Trail Blazer,mountain,Specialized,436.52,3275.73,503.89,Gabtune,10/31/2018,6/28/2020,error: undefined method `first' for nil:NilClass,-650.42
959,Urban Cruiser,cruiser,Specialized,2823.18,1207.15,316.1,Blogpad,9/29/2018,7/30/2021,error: undefined method `first' for nil:NilClass,57.24
960,City Slicker,mountain,Trek,2098.99,1425.74,929.71,Bluejam,10/5/2019,12/9/2020,error: undefined method `first' for nil:NilClass,32.07
961,Urban Cruiser,mountain,Giant,2717.03,3387.26,499.42,Viva,6/1/2019,3/9/2020,error: undefined method `first' for nil:NilClass,-24.67
962,Trail Blazer,cruiser,Specialized,4736.55,1464.1,756.89,Jabbersphere,6/11/2018,1/31/2020,error: undefined method `first' for nil:NilClass,69.09
963,City Slicker,cruiser,Trek,730.99,1133.13,454.03,Feedfire,3/8/2018,11/3/2020,error: undefined method `first' for nil:NilClass,-55.01
964,Speed Demon,BMX,Specialized,2269.36,2197.99,988.62,Meeveo,8/15/2018,9/3/2021,error: undefined method `first' for nil:NilClass,3.14
965,Mountain Beast,BMX,Specialized,2702.72,1551.48,746.22,Fanoodle,8/25/2019,11/7/2020,error: undefined method `first' for nil:NilClass,42.6
966,City Slicker,cruiser,Trek,3274.27,584.85,264.62,Kare,3/5/2019,9/8/2020,error: undefined method `first' for nil:NilClass,82.14
967,Mountain Beast,mountain,Cannondale,2476.03,447.53,510.31,Rhycero,7/17/2018,1/13/2020,error: undefined method `first' for nil:NilClass,81.93
968,Urban Cruiser,hybrid,Giant,1627.01,1041.59,952.61,Mynte,6/15/2019,12/25/2020,error: undefined method `first' for nil:NilClass,35.98
969,Urban Cruiser,BMX,Giant,962.58,221.68,577.07,Kazu,8/30/2018,6/11/2020,error: undefined method `first' for nil:NilClass,76.97
970,Speed Demon,road,Giant,2582.99,1320.56,232.76,Dabtype,11/23/2019,8/6/2021,error: undefined method `first' for nil:NilClass,48.87
971,City Slicker,road,Giant,1166.74,395.63,349.39,Flipopia,5/22/2018,8/12/2020,error: undefined method `first' for nil:NilClass,66.09
972,Speed Demon,road,Cannondale,2719.56,1357.83,381.6,Jaxworks,3/21/2018,5/31/2020,error: undefined method `first' for nil:NilClass,50.07
973,Speed Demon,BMX,Cannondale,4014.56,3738.87,208.97,Zoonder,1/19/2018,10/23/2020,error: undefined method `first' for nil:NilClass,6.87
974,Urban Cruiser,cruiser,Giant,2519.2,2495.62,159.57,Blogpad,7/23/2019,1/25/2021,error: undefined method `first' for nil:NilClass,0.94
975,Mountain Beast,BMX,Trek,908.89,1569.77,515.91,Youopia,10/10/2018,11/30/2020,error: undefined method `first' for nil:NilClass,-72.71
976,Speed Demon,mountain,Specialized,1093.39,3690.93,718.67,Fadeo,7/30/2018,9/12/2020,error: undefined method `first' for nil:NilClass,-237.57
977,City Slicker,BMX,Trek,4784.29,2149.99,664.44,Plambee,11/19/2018,1/11/2020,error: undefined method `first' for nil:NilClass,55.06
978,Speed Demon,mountain,Trek,3662.36,1272.32,569.61,Wikivu,3/25/2018,7/2/2020,error: undefined method `first' for nil:NilClass,65.26
979,Mountain Beast,BMX,Giant,2921.38,2003.53,651.92,Flashdog,6/2/2018,11/10/2020,error: undefined method `first' for nil:NilClass,31.42
980,Mountain Beast,hybrid,Giant,4244.25,2438.68,304.45,Lazz,8/6/2019,5/30/2021,error: undefined method `first' for nil:NilClass,42.54
981,Trail Blazer,road,Trek,4794.88,2437.05,711.94,Topicblab,8/26/2019,5/22/2020,error: undefined method `first' for nil:NilClass,49.17
982,Speed Demon,hybrid,Scott,4984.42,3515.42,848.8,Kwinu,9/25/2019,11/13/2020,error: undefined method `first' for nil:NilClass,29.47
983,City Slicker,cruiser,Trek,3134.38,994.3,798.63,Oba,3/25/2018,7/14/2020,error: undefined method `first' for nil:NilClass,68.28
984,Mountain Beast,hybrid,Scott,1680.33,3222.5,127.03,Feedmix,9/15/2018,9/13/2021,error: undefined method `first' for nil:NilClass,-91.78
985,Mountain Beast,cruiser,Trek,4468.0,2696.6,829.89,Kazu,7/12/2018,9/25/2020,error: undefined method `first' for nil:NilClass,39.65
986,Trail Blazer,road,Giant,4176.97,3577.91,5.4,Pixope,8/14/2019,12/6/2020,error: undefined method `first' for nil:NilClass,14.34
987,Trail Blazer,road,Specialized,2233.7,3846.97,14.91,Dynazzy,1/11/2019,12/6/2020,error: undefined method `first' for nil:NilClass,-72.22
988,Speed Demon,mountain,Cannondale,4710.36,2104.76,680.24,Devpoint,11/20/2019,5/31/2021,error: undefined method `first' for nil:NilClass,55.32
989,Mountain Beast,road,Cannondale,2913.66,309.23,717.33,Mynte,12/10/2019,3/16/2021,error: undefined method `first' for nil:NilClass,89.39
990,Speed Demon,BMX,Giant,1213.49,2291.92,718.48,Fatz,6/9/2019,3/8/2020,error: undefined method `first' for nil:NilClass,-88.87
991,City Slicker,cruiser,Specialized,2222.75,2735.22,729.93,Ailane,4/21/2019,5/2/2021,error: undefined method `first' for nil:NilClass,-23.06
992,Speed Demon,hybrid,Giant,3858.19,2910.77,45.65,Camimbo,8/29/2019,11/19/2020,error: undefined method `first' for nil:NilClass,24.56
993,Mountain Beast,BMX,Cannondale,2404.84,932.7,56.99,Bubblemix,5/13/2019,12/25/2021,error: undefined method `first' for nil:NilClass,61.22
994,Trail Blazer,BMX,Specialized,1674.26,777.54,18.72,Voomm,5/5/2018,5/11/2020,error: undefined method `first' for nil:NilClass,53.56
995,Speed Demon,BMX,Giant,1693.87,185.62,194.12,Latz,3/10/2018,4/9/2020,error: undefined method `first' for nil:NilClass,89.04
996,Trail Blazer,BMX,Scott,1545.33,1791.56,472.34,Lajo,4/26/2019,8/2/2020,error: undefined method `first' for nil:NilClass,-15.93
997,Urban Cruiser,road,Giant,1613.01,1328.76,864.2,Skyba,1/16/2019,4/20/2020,error: undefined method `first' for nil:NilClass,17.62
998,Trail Blazer,cruiser,Trek,3102.64,234.95,56.04,Feednation,8/1/2018,10/24/2020,error: undefined method `first' for nil:NilClass,92.43
999,Speed Demon,mountain,Giant,4149.32,3526.75,377.57,Livefish,10/20/2018,9/1/2020,error: undefined method `first' for nil:NilClass,15
1000,Speed Demon,cruiser,Scott,4393.15,1181.02,448.2,Zoomcast,7/15/2019,3/27/2021,error: undefined method `first' for nil:NilClass,73.12
